"ROCK.NAME","SIO2.WT..","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"ALKALI BASALT / ALKALI BASALT, OLIVINE",49.22,26.2,51.3,6.78,25.1,6.38,2.03,5.71,0.79,4.64,0.86,2.16,0.29,1.87,0.25,41.1,113.5
"ALKALI BASALT",45.69,26.9,55.6,6.63,26.9,5.86,1.87,5.8,0.832,4.66,0.861,2.2,0.3,1.88,0.269,36.4842,37.0383
"ALKALI BASALT",48.66,21.1,44.4,5.69,24.4,5.7,1.62,5,0.7,4.1,0.8,2.3,0.29,2.1,0.31,46.4189,11.7275
"ALKALI BASALT",45.15,45.4,87.4,11.2,42.6,9.01,3.34016254511979,8.31304286329835,1.18292590225917,6.09,1.15,2.88,0.344,1.91,0.282,45.2595,131.1964
"ALKALI BASALT, OLIVINE / ALKALI BASALT",47.64,25,52,6.31,25.6,5.41,1.74,4.91,0.715,3.85,0.716,1.8,0.25,1.46,0.209,36.1958,118.9988
"ALKALI BASALT",43.96,36.3,68.3,9.32,38.1,8.75,2.76,8.81,1.36,7.89,1.61,4.3,0.6,3.64,0.55,5.73,-86.92
"ALKALI BASALT",46.53,25.5,29,3.76,19,3.92,1.39,3.68,0.64,3.1,0.61,1.55,0.23,1.29,0.18,36,51
"ALKALI BASALT, OLIVINE",47.25,28.1,62.26,8.13,32.76,6.64,2.29,6.12,0.924,4.86,0.9,2.48,0.364,2.29,0.329,64.808,-23.427
"BASANITE",43.44,33.4195770239959,68.0956208071243,7.90402564621109,32.395889996176,6.51468432429459,2.06197919689952,5.82504027186327,0.922988725908541,4.60947778087022,0.849962333678378,2.07244907723757,0.256425479359899,1.58170587059712,0.222969273632533,36.5792,118.8034
"ALKALI BASALT",47.22,41.6,75.9,8.26,31.6,6,2.05,5.3,0.8,4.6,0.9,2.4,0.34,2.2,0.32,45.9683333,25.3422222222222
"ALKALI BASALT",43.8,18,41,5.8,27,7.2,2.4,7.5,1.02,6.4,1.1,2.9,0.37,2.3,0.3,-21.9,-68.8
"ALKALI BASALT",48.78,45.2,84.9,13.98,61.7,14.69,4.74,14.27,2.19,11.87,2.04,5.38,0.73,4.32,0.6,-33.761,-80.787
"TRANSITIONAL BASALT / NOT GIVEN",43.95,34.9,68.2,8.3,31.8,6.36,1.9,5.57,0.76,4.03,0.7,1.82,0.23,1.38,0.19,32.7328,-16.9647
"ALKALI BASALT",48.35,38,72.8,7.4,29.8,6.1,1.9,5.9,0.8,4.7,0.8,2.2,0.3,2,0.3,20.67938,-103.5796
"ALKALI BASALT",48.89,10.7,25.2,3.43,15.5,3.83,1.32,4.11,0.72,4.57,1.02,2.74,0.43,3.06,0.43,45.1,141.27
"ALKALI BASALT",44.93,32.9,69.63,8.93,34.17,6.37,1.71,5.16,0.65,4.14,0.78,2.3,0.3,2.03,0.32,61.05,-42.75
"ALKALI BASALT",45.15,58.7,131,17.2,75.5,16.48,5.41,15.09,2.05,10.47,1.79,4.07,0.51,2.71,0.39,-38.1717,-168.66
"ALKALI BASALT",47.2,37,80,9,34,7.1,2.1,6.5,1,5.9,1.2,3.3,0.5,3.2,0.5,32.35,84.5
"ALKALI BASALT",40.44,48.1,96.6,11.8,47.3,9.2,2.7,7.4,1.01,4.7,0.81,1.79,0.22,1.04,0.18,57,118
"ALKALI BASALT",42.09,52.2,121,15,61.9,12.5,3.59,10.5,1.31,6.3,0.99,2.28,0.26,1.62,0.21,68.5,-32.5
"ALKALI BASALT",45.51,32.15,64.8,8.39,34.98,8.87,2.69,7.81,1.12,5.92,1.08,2.44,0.31,1.71,0.23,44,115
"ALKALI BASALT",47.79,8.74,23.8,3.64,18.08,5.02,1.78,5.91,0.97,5.86,1.27,3.58,0.53,3.03,0.49,43.5,81
"ALKALI BASALT",47.17,55.897,125.877,16.181,65.62,12.541,3.565,10.257,1.235,5.935,0.989,2.217,0.275,1.64,0.222,67.5,-31.5
"ALKALI BASALT",45.7,35.1,77,9.51,39.1,8.45,2.78,7.91,1.15,6.1,1.12,2.8,0.35,2.08,0.29,39.8,78.8
"ALKALI BASALT / BASALT / NOT GIVEN",48.17,26.5330129874976,59.9800326813193,7.45774480982698,31.9489349714629,7.28049322024587,2.37407967316022,7.36942010956459,1.13972375495489,6.7117235629204,1.2859336059476,3.38313730603948,0.476553618138526,3.05321398558888,0.444975998059519,-27.385,-109.675
"ALKALI BASALT",44.33,40.9,77.5,8.93,34.2,7.27,2.29,6.51,0.9,4.89,0.86,2.05,0.27,1.57,0.21,31,-16
"ALKALI BASALT",39.524,91.1603849081639,168.808875984545,18.7717756790083,75.0651525468407,14.2669019141481,4.43082356811539,11.669269787797,1.53463965437049,7.33776883777582,1.09196529348476,2.5609066131947,0.281690831385528,1.41282659754676,0.183511445016621,37.97127222,120.6028139
"ALKALI BASALT",46.1885,29.48,65.9,8.079,35.55,7.795,2.388,6.915,0.941,5.469,0.974,2.564,0.326,2.065,0.282,-46.75,37.75
"BASANITE / ALKALI BASALT / BASALT",42.2,48.3,105,13,53,9.63,2.92,7.72,0.982,5.05,0.939,2.26,0.284,1.78,0.218,-37.15,-12.25
"ALKALI BASALT",48.97,43.01,93.48,10.83,43.1,9.13,2.9,8.41,1.24,6.92,1.26,3.27,0.44,2.81,0.39,38.8666667,-28.7916667
"ALKALI BASALT",45.24,53.1,114,11.7,47.2,9.3,2.97,7.55,1.04,5.54,0.96,2.69,0.33,1.93,0.27,50.5,9.2
"ALKALI BASALT",49.27,12.937605085924,28.9810462125707,3.8834142991314,17.6727034517936,4.45129149627083,1.52440062756848,4.64961565061846,0.727440437478091,4.26173149501728,0.818399595989168,2.19187845463766,0.317991830301674,1.90608014012629,0.278832294784188,-35.829191,-69.175114
"ALKALI BASALT",47.31,9.31,24.97,3.93,19.41,5.12,1.78,5.95,0.93,6.12,1.23,3.52,0.51,2.88,0.44,43.5,81
"ALKALI BASALT",43.47,46.79,97.16,9.77,51.65,9.78,3.42,11.25,1.55,6.83,1.21,3.45,0.5,2.57,0.35,23.27,69.67
"ALKALI BASALT, OLIVINE",45.87,31.7122145539967,64.2614457432906,7.51664607187479,31.2352414804914,6.14995259386905,1.9168319316719,5.38398461835216,0.840172289398905,4.16335185936068,0.723479093111802,1.76508526426997,0.214468638827873,1.28440825619492,0.180093651085332,36.6461,118.9906
"ALKALI BASALT",47.31,16.2,36.23,5.11,22.26,5.35,1.65,6,0.78,4.66,0.79,2.72,0.33,1.91,0.33,64.807,-15.633
"ALKALI BASALT",47.58,31.8,71,9.45,44.34,10.11,3.35,9.43,1.41,7.78,1.42,3.42,0.44,2.51,0.37,-40.445,-165.74
"ALKALI BASALT",46.366,36.6748044549364,69.3236064006231,7.69457255638567,32.2420566942132,7.01476311178089,2.14139192648631,6.1522267449604,0.892866305370665,4.72857479158809,0.815340237390355,2.09626322514111,0.279311227487854,1.55323247479599,0.218366353841523,37.72945833,120.6675556
"ALKALI BASALT",45.89,16.94,37.97,4.7,21.82,5.34,1.9,5.96,0.94,5.29,0.96,2.62,0.36,2.2,0.352,25,-168
"ALKALI BASALT",44.52625,49.4977561456553,100.902702084329,12.0598500081964,48.2718790004237,9.32229911888311,2.89254230701389,8.38243385363171,1.10634995323099,5.61390394083887,0.977505480277359,2.35545307716577,0.290210633805494,1.63689585564592,0.233501911052072,-3.82631,-32.4013
"ALKALI BASALT",48,33,63,7.1,28,5.5,1.7,5.8,0.73,4.3,0.81,2.4,0.33,2.16,0.3,38.33,128.5
"ALKALI BASALT",47.23065,34.3075207531946,69.1875465195588,8.46902260166899,35.5575761436114,7.75700251656566,2.3400637653696,7.03147657044508,0.993631856914532,5.17518691770136,0.891413162898141,2.20068613023135,0.283482498093596,1.62115199242787,0.218129209379294,-7.337191,-36.172266
"ALKALI BASALT",47.93,40.3971392102259,72.7399194612261,8.50021930539172,32.8611735555556,7.61668797896769,2.21842403111365,6.36995609249897,0.860732298414886,4.26945850425289,0.808867045525903,1.98894501182033,0.263118229591999,1.58521127646169,0.224441792042083,44.0653,128.9494
"ALKALI BASALT",48.0321027973933,34.9,65.3,8.01,35.07,7.42,2.33,7.59,0.95,5.72,1,2.61,0.33,2.07,0.29,33.4,126.5
"ALKALI BASALT",45.53,36.91,70.12,9.18,36.44,7.24,2.03,6.79,0.95,5.01,0.937,2.56,0.352,2.16,0.332,-34.0772,-68.7434
"ALKALI BASALT, OLIVINE",49.65,24.9,49.1,6.1,25.6,5.81,1.94,5.77,0.9,4.71,0.85,2.09,0.28,1.59,0.22,47.3533,120.5967
"ALKALI BASALT",51.9,39.1,95.1,13.03,57.5,11.1,5.37,9.37,1.37,7.02,1.28,3.22,0.54,3.08,0.44,35.75,117.75
"ALKALI BASALT",47.597,30.13,68.13,8.282,35.87,7.786,2.537,7.361,1.01,5.827,1.036,2.695,0.342,2.129,0.288,-46.75,37.75
"ALKALI BASALT",46.7,33,63.6,7.91,32.6,6.82,2.12,6.2,0.85,4.52,0.79,1.99,0.26,1.43,0.22,40.1382,114.1468
"BASANITE / ALKALI BASALT",41.6,62.6,137,17.8,70.9,12.3,3.85,9.2,1.16,5.87,1.07,2.65,0.341,2.19,0.266,-37.15,-12.25
"ALKALI BASALT",43.6606995,12.0557017195597,32.0870359306581,5.03393431102964,23.7462430165866,6.28483450581136,2.1180480169306,6.1950144451069,0.921858597577237,4.90279574021066,0.887565731123166,2.23105916852601,0.307198372596197,1.85599165248169,0.27200525309036,56.25,-6.4
"ANDESITE",63.28,23.5,46.6,5.53,20.1,4.33,1.4,3.29,0.41,2.05,0.36,0.98,0.137,0.89,0.137,-30.55138889,-69.50222222
"ANDESITE",60.65,41.72,75.81,8.67,30.23,4.71,1.17,3.22,0.4,2.46,0.4,1.21,0.14,0.97,0.14,39.224543,-120.166973
"ANDESITE",60.89,50.8,93.3,10.55,41.3,7.2,1.72,5.41,0.86,4.46,0.92,2.36,0.39,2.46,0.35,39.75,26.5
"ANDESITE",55.32,28.7,53.7,5.81,22.1,3.95,1.03,3.48,0.48,2.7,0.52,1.59,0.24,1.48,0.24,39.0727,26.3293
"ANDESITE, AMPHIBOLE",62.04,37.78,84.46,11.03,42.99,6.22,1.61,3.72,0.42,1.69,0.29,0.75,0.09,0.58,0.09,42.46,129
"ANDESITE",51.925,14.44537313,31.87641791,4.283283582,18.65104478,4.468258706,1.302189055,4.813233831,0.775323383,4.847462687,0.930945274,2.780497512,0.38039801,2.496716418,0.385472637,38.9711,8.422
"ANDESITE",64.1,45.2,76.1,7.73,26.2,3.8,0.98,2.51,0.33,1.76,0.3,0.8,0.11,0.8,0.12,38,48
"ANDESITE",57.84,5.82,14.84,2.05,7.32,1.88,0.63,2.61,0.4,2.42,0.54,1.61,0.25,1.72,0.26,-37.83,177.18
"ANDESITE",58.9,13.07456588,27.47138398,3.595959596,14.87025948,2.861476239,0.848411741,2.480694981,0.3307393,1.921979068,0.377176015,0.968955786,0.141086749,0.938953488,0.144955926,-15.3411,-72.9967
"ANDESITE",61.75,21.29,41.84,5.46,20.73,4.55,1.25,4.24,0.71,4.38,0.9,2.62,0.41,2.81,0.42,44.5,81.5
"ANDESITE",57.31,19.19,38.8,4.72,18.61,4.12,1.05,4.25,0.73,4.52,0.89,2.44,0.36,2.24,0.34,24.78,98.5
"ANDESITE",55.84815918,7.891344892,15.75848892,2.430325727,11.18824789,2.885488224,0.861923257,2.97856849,0.528695907,3.458862659,0.700894398,2.033803797,0.294133638,1.97888644,0.30158006,-39.55,175.3
"ANDESITE",48.46,8.7,19.8,2.82,12.5,3.23,1.13,3.17,0.5,2.79,0.56,1.49,0.23,1.37,0.21,-34.07148477,-70.33899681
"ANDESITE",61.96,39.58,68.64,6.87,24.37,4.13,1.15,3.69,0.45,2.74,0.52,1.47,0.23,1.55,0.26,38,95
"ANDESITE",56.04043655,16.75515292,36.29460639,4.608734385,18.89757294,4.05039403,1.074093967,3.762381039,0.568144228,3.310277995,0.649510054,1.793953267,0.260551032,1.689375822,0.250252698,-23.35,-67.666667
"ANDESITE",52.821,4.198307089,10.25516185,1.381568117,7.195424969,2.250260631,0.820289623,2.778680456,0.504955477,3.247483175,0.708572385,2.165031438,0.337946112,2.073872687,0.32063676,26.67356667,142.1541167
"ANDESITE",57.086172,35.256,75.626,9.43,34.576,6.747,1.87,5.242,0.676,3.043,0.544,1.391,0.175,1.026,0.161,-24.2024,-68.2909
"ANDESITE",56.22,30.1,57.7,6.53,24.7,4.78,1.38,4.01,0.57,3.29,0.65,1.87,0.25,1.54,0.23,50.5,15.5
"ANDESITE",56.93,26.86,66.14,8.25,33.34,6.89,1.95,6.36,0.92,5.39,1.1,3.15,0.44,2.85,0.42,37,98
"ANDESITE",59.05,15.4,31.5,3.52,16.3,4.2,1.02,4.4,0.69,3.98,0.85,2.75,0.44,2.63,0.39,40.45,39.49
"ANDESITE",62.89,25.2,48.3,5.6,22.2,3.74,1.06,3.4,0.53,3.19,0.64,1.89,0.31,1.93,0.31,1.08,-76.85
"ANDESITE",55.3,23.8,48.6,6.27,23.2,5.15,1.57,4.99,0.78,4.57,0.93,2.52,0.36,2.26,0.33,32.1,86.25
"ANDESITE",60.04,46.7,82.1,8.63,29.1,5.21,1.28,4.71,0.69,3.66,0.8,2.33,0.33,2.15,0.37,38.7167,27.1333
"ANDESITE",58.66,2.08,5.69,0.71,3.2,1.01,0.39,1.17,0.19,1.41,0.3,0.89,0.15,1.03,0.15,-15.95388,-173.77848
"ANDESITE",62.2,22.6,46,5.36,20.9,4.4,1.11,3.65,0.54,3.25,0.64,1.9,0.3,1.88,0.28,32,119
"ANDESITE",55.94,177,35.3,4.48,16,3.27,0.75,3.34,0.53,3.32,0.73,1.98,0.32,2.19,0.34,24.95,108.78
"ANDESITE",58.45,23.1,49,6.39,24.4,4.21,1.35,3.02,0.42,2.16,0.42,1.21,0.184,1.17,0.171,19.533,-101.99636
"ANDESITE",53.16,24.3,58.8,6.7,23.2,6,1.7,6.3,0.9,5.9,1.3,3.52,0.34,3.2,0.4,31,-8.2
"ANDESITE",60.62,37.54,74.01,8.05,31.36,5.98,1.67,5.33,0.81,4.59,0.94,2.53,0.44,2.63,0.42,39,27
"ANDESITE",53.25,30.3,60.1,7.47,30.3,5.71,1.63,5.32,0.8,4.25,0.8,2.63,0.33,2.43,0.35,32.5,84
"ANDESITE",57.324,5.104541563,12.64117182,1.689788943,8.527780257,2.457194066,0.820547763,2.941613554,0.547665357,3.59619173,0.789076719,2.297284363,0.353049155,2.341709866,0.382379133,26.64831333,142.1623333
"ANDESITE",63.36,34.81270891,62.00084373,7.587818901,27.03434664,4.208970129,1.297470896,3.127402153,0.368019079,1.942638259,0.35777681,0.894515493,0.142894437,0.926157539,0.151112293,41.1449,120.5714
"ANDESITE",58.11,30.9,63.8,7.62,30,5.67,1.78,5.57,0.8,4.26,0.88,2.39,0.38,2.35,0.37,42.1053,113.0217
"ANDESITE",64.462,5.969341609,15.71951236,2.357720616,12.48137828,3.819838465,1.169493978,4.764452364,0.943815326,6.081290893,1.380575766,4.150595912,0.656678774,4.408355124,0.699472355,26.560395,142.2164717
"ANDESITE",60.73,8.21,23.9,3.82,19.3,5.62,1.83,6.59,1.13,7.36,1.53,4.42,0.686,4.59,0.732,52.4985,158.1624
"ANDESITE",57.92546905,13.00984077,28.05277652,3.733753513,17.24526791,4.927485247,1.30978832,5.076120649,0.886267346,5.603727712,1.158890431,3.275636148,0.479075655,3.015726384,0.489802618,55.37322,-161.99223
"ANDESITE",52.57,46.8,81.5,8.74,32.4,5.02,1.52,3.97,0.49,2.57,0.54,1.34,0.18,1.21,0.18,29,117.75
"ANDESITE",55.69,36.9,70.2,7.29,27.6,5.26,1.22,4.67,0.69,4.34,0.9,2.57,0.43,2.69,0.46,40,9
"ANDESITE",61.4,46.3,85.2,8.8,36.1,7.9,2.1,5,0.7,2.4,0.6,1.3,0.3,1,0.3,-30.93165,121.6
"ANDESITE",54.4129,11.05267674,26.47969536,3.715570794,17.34995346,4.122077405,1.222825576,4.017599488,0.624761368,3.690854944,0.76151909,2.180682519,0.333824706,2.132323474,0.346884924,27.7827,131.2379833
"ANDESITE",56.41,25.7,51.6,6.13,24.2,4.39,1.08,3.16,0.46,2.56,0.51,1.51,0.24,1.57,0.23,20.7,121.92
"ANDESITE",48.45,10.6,21.4,2.84,13.43,3.44,1,2.96,0.51,2.69,0.5,1.39,0.19,1.12,0.16,-34.08,-70.35
"ANDESITE",58.81,4.8,10.5,1.6,7.8,2.4,0.71,2.7,0.44,2.8,0.58,1.7,0.24,1.7,0.22,18.822273,-69.626597
"ANDESITE",60.06,21.3,48.6,5.56,21.8,4.06,0.94,3.41,0.53,2.97,0.56,1.59,0.24,1.57,0.23,63.1222,-50.6194
"ANDESITE",50.99,8.46,18.7,2.41,10.9,2.96,1.05,3.81,0.69,4.52,0.95,2.67,0.45,2.83,0.39,21.258,80.5925
"ANDESITE",57.2,51.2,94.3,9.95,34.6,5.4,1.45,3.76,0.5,2.56,0.48,1.21,0.16,1.1,0.2,38,48
"ANDESITE",57.99024,9.132399968,20.35440618,2.817428843,11.26434756,2.78470526,0.821504176,3.059051502,0.484517322,2.826712513,0.632266871,1.738450982,0.26824776,1.748552381,0.279977324,-39.82,175.57
"ANDESITE",59.97,55.7,106.1,11.13,39.7,6.41,1.27,5.04,0.75,3.86,0.77,2.23,0.34,2.26,0.35,39.19,27.61
"ANDESITE",61.14,12.72,27.2,3.27,14.22,3.38,1.16,2.99,0.5,2.57,0.47,1.55,0.23,1.5,0.23,14.9013,77.3792
"ANDESITE",60.81,16.4,32.2,3.68,12.5,2.77,0.65,2.75,0.43,2.67,0.61,1.72,0.26,1.71,0.26,23.1014,111.1694
"ANDESITE",55.70138933,6.5,15.7,2.06,8.9,2.16,0.69,2.62,0.47,3,0.65,2.12,0.36,2.32,0.36,54.7167,-101.625
"ANDESITE",55.35579671,7.622404533,16.26094902,2.068589983,9.711588286,2.322218516,0.712652823,2.482091202,0.423527134,2.842482174,0.589903117,1.698986009,0.255796299,1.834471336,0.274493274,-39.33,175.2
"ANDESITE",63.66,26,51.4,6.07,23.6,4.34,1.17,4.06,0.61,3.59,0.79,2.49,0.36,2.45,0.42,-8.18,113.67
"ANDESITE, HORNBLENDE",55.60874743,20.10938016,35.78239732,4.785564175,20.02031497,4.213479344,1.14845181,3.754039568,0.559522375,3.275630028,0.645122935,1.868728029,0.275014344,1.778917322,0.262258277,37.75,23.43
"ANDESITE",60.65377756,17.51,35.7,4.099,16.26,3.299,1.057,3.001,0.4307,2.609,0.484,1.271,0.1899,1.246,0.1823,34,131
"ANDESITE, BRONZITE",57.93,0.83,1.96,0.32,1.56,0.59,0.23,0.82,0.16,1.03,0.25,0.75,0.13,0.9,0.15,27.62,142.17
"ANDESITE",62.7626,12.0171,25.2671,3.6102,14.34193,3.1374,1.0509,3.0278,0.4901,2.85565,0.5771,1.7039,0.2557,1.75065,0.2817,14.64933,-91.59585
"ANDESITE",57.38,18.82,43.38,4.75,19.39,4.07,1.3,4.15,0.62,3.78,0.77,2.29,0.34,2.28,0.35,45.1811,141.2792
"ANDESITE",52.3,23.5,40.8,5.73,23.1,4.91,1.58,4.49,0.75,4.18,0.79,2.24,0.328,2.05,0.308,49.42,20.4
"ANDESITE",60,48.5,97.2,11.45,42.8,8.7,1.36,8.13,1.18,6.88,1.36,4.03,0.59,3.84,0.55,-7.73,-77.64
"ANDESITE",59.52,21.73,49.62,6.51,27.47,5.77,1.55,4.21,0.62,3.44,0.65,1.7,0.25,1.72,0.3,19.1152,-99.5578
"ANDESITE",61.06,23.91,48.15,5.83,23.09,4.28,1.08,3.59,0.53,2.98,0.65,1.63,0.24,1.47,0.25,53.25,127.5
"ANDESITE",62.29,10.78806347,23.10985664,2.870028059,12.23035129,2.862754273,0.847915603,2.990565081,0.494721346,3.246186697,0.696205213,2.126023682,0.341348377,2.246560704,0.360571954,15.30843,-61.38445
"ANDESITE",58.1,18.5,40.3,5.09,21.8,4.42,1.2,3.86,0.61,3.14,0.63,1.88,0.26,1.7,0.25,28.51,32.97
"ANDESITE",54.55,17.7,34.5,4.1,16.6,3.69,0.96,3.7,0.63,3.83,0.83,2.43,0.34,2.34,0.34,48.46,18.89
"ANDESITE",58.31,62.6,103,11.4,29.3,5.64,1.59,5.46,0.79,4.13,0.78,1.43,0.22,1.27,0.16,32.5,84
"ANDESITE",52.69,14.9,33.7,4.17,17.5,4.15,1.19,4.09,0.66,3.83,0.75,2.14,0.32,2.01,0.32,-25.08601666,-69.23558222
"ANDESITE",64.75485229,22.2,40.4,4.36,16.3,3,0.85,2.5,0.33,2.09,0.37,1.26,0.16,1.18,0.18,40.7376,35.0237
"ANDESITE",59.57,11.656,25.887,3.446,14.159,3.35,1.072,3.296,0.485,2.936,0.598,1.747,0.275,1.818,0.29,10.467,-84.733
"ANDESITE",62.51,6.07,14.9,2.31,11.5,2.82,0.87,2.8,0.6,3.62,0.69,2.13,0.28,2.06,0.35,50.2,125.7
"ANDESITE",60.12,33.7,65,7.55,27,5.19,1.21,4.68,0.71,4.34,0.93,2.62,0.38,2.68,0.4,31.1,90.58
"ANDESITE",57.2,11.1,23.5,3.03,12.4,2.98,0.73,3.03,0.51,3.18,0.65,1.91,0.27,1.83,0.28,36.9603,-1.9835
"ANDESITE",60.4,23.9,51.6,6.29,27,5.37,1.27,4.84,0.71,4.21,0.91,2.56,0.4,2.63,0.4,43.4,94
"ANDESITE",60.93,25.51,51.21,6.19,24.13,4.43,1.25,3.39,0.45,2.35,0.42,1.08,0.15,0.9,0.14,-16.2975,-71.4058
"ANDESITE",56.9,7.51,15.79,2.31,10.63,2.87,1.06,3.31,0.52,3.25,0.68,2,0.28,1.93,0.3,8.355621,-81.510186
"ANDESITE / BASALTIC-ANDESITE",56.26,1.57,4.07,0.48,3.25,1.05,0.35,1.49,0.25,1.86,0.43,1.18,0.2,1.23,0.18,51.9335,58.1925
"ANDESITE",58.29,4.28,11.9,1.6,10.71,3.71,1.47,4.41,0.83,4.98,0.94,3.42,0.71,3.96,0.53,-25.81,-177.17
"ANDESITE, PLAGIOCLASE-AMPHIBOLE-BIOTITE",61.59,32.4,55.4,6.16,22.6,3.72,0.99,3.34,0.52,3.03,0.65,1.84,0.28,1.84,0.29,48.46,18.89
"ANDESITE",58.32,39,79,9.6,38,6.4,1.6,4.8,0.62,3.2,0.54,1.3,0.17,1.1,0.15,-23.8341,-67.9509
"ANDESITE",59,10.54,20.26,2.68,11.09,2.49,0.86,2.53,0.39,2.36,0.48,1.38,0.19,1.32,0.21,8.685695,-79.913207
"ANDESITE",66.65,48.4,91.4,9.96,35.5,6.51,1.17,5.85,1.06,5.73,1.18,3.55,0.608,3.91,0.559,44.08,82.675
"ANDESITE",58.62,61.4,105,10.8,30.3,5.78,1.45,5.78,0.69,2.82,0.49,1.29,0.18,1.13,0.14,32.5,84
"ANDESITE",58.18,62.8,105,11.5,28.5,5.45,1.52,5.39,0.75,3.84,0.78,1.43,0.22,1.28,0.13,32.5,84
"ANDESITE",54.2,29.7,58.3,6.82,28.5,4.77,1.26,5.04,0.75,4.32,0.91,2.58,0.42,2.66,0.41,43.0986,124.5069
"ANDESITE, PYROXENE",60.83,10.5,22.2,3,13.1,3,0.73,3.16,0.53,3.46,0.75,2.31,0.34,2.44,0.38,42.58,91.8
"ANDESITE",61.5,21.8,46.1,5.53,22.1,4.88,1.06,4.9,0.74,5.02,1.04,3.28,0.49,3.2,0.5,6.31,-2.38
"ANDESITE",63.3,42.1,73.4,7.62,26.2,3.8,1.1,2.54,0.34,1.71,0.3,0.82,0.11,0.8,0.11,38.257683,47.790233
"ANDESITE",57.54,3.639,7.595,0.9354,3.875,0.9411,0.3934,0.9939,0.1689,1.129,0.2438,0.7589,0.1167,0.8339,0.1299,-15.28958333,-173.59875
"ANDESITE",42.93949048,10.6,25.5,3.41,16.1,3.68,0.97,4.5,0.84,5.21,1.15,3.62,0.56,3.52,0.55,54.7167,-101.625
"ANDESITE",54.59,11.95,27.28,3.513,14.72,3.35,1.126,3.725,0.602,3.62,0.756,2.228,0.321,2.11,0.324,48.6176,-78.1335
"ANDESITE",57.7,36,68,7.1,23,4,0.71,3.1,0.45,2.8,0.51,1.5,0.24,1.6,0.26,-18.1608,-69.1722
"ANDESITE",57.34,26.7,55.1,6.46,22.6,4.75,1.37,4.32,0.67,3.78,0.73,2.08,0.312,2.04,0.321,19.7466,-101.6603
"ANDESITE",60.78,10.9,21.9,2.81,12.48,2.69,0.72,2.53,0.35,2.14,0.43,1.24,0.18,1.26,0.19,13.65,-12
"ANDESITE",59.95,18.82,35.3,4.18,17.58,4.01,1.17,3.43,0.53,3.03,0.59,1.55,0.22,1.34,0.21,-1.25,-78.42
"ANDESITE",57.06,18.85,40.06,5.03,20,4.14,1.01,3.73,0.52,3.02,0.59,1.69,0.24,1.54,0.24,-21.8889,-68.4986
"ANDESITE",60.4,27.5,50.1,5.35,21.9,3.66,1.02,3.26,0.46,2.82,0.59,1.81,0.25,1.79,0.3,39.75,26.5
"ANDESITE",54.59720539,12.50706609,28.61649327,4.047064928,18.02789456,4.58289184,1.433532181,4.938465808,0.779794499,4.917798732,0.989870522,2.941172931,0.415906246,2.780148216,0.395637064,-39.915,-71.9
"ANDESITE",63.22,18.4,35.7,3.77,13.8,2.32,0.761,1.77,0.254,1.45,0.299,0.782,0.126,0.88,0.132,35.355,133.5067
"ANDESITE",61.02,19.8,41.8,5.6,23.6,5.9,1.8,6.2,1,6.1,1.3,3.6,0.5,3.4,0.5,-8.5,115
"ANDESITE",60.15,13.4,28,3.5,15,3.3,0.85,3.6,0.56,3.7,0.73,2.13,0.32,2.42,0.32,-39.65,175.65
"ANKARAMITE",43.2,56.6,119,14.7,59.5,12.1,3.77,10.4,1.52,7.95,1.39,3.31,0.42,2.38,0.32,5.2943,163.0146
"ANKARAMITE",50.54,11.7160030718499,26.0625324534771,3.25505326898616,14.2338561735278,3.61136901219168,1.125590857461,4.07634623286163,0.636967390461476,4.1394570621295,0.904817953237237,2.37669612794977,0.332029111093863,2.12115758568128,0.313163988793658,22,71
"ANKARAMITE",46.9,43.32,95.06,12.33,51.04,11.14,3.51,9.75,1.41,7.39,1.28,2.81,0.35,1.92,0.27,-10,-139
"ANKARAMITE",46.95,30.11,68.96,9.42,41.61,10.08,3.34,9.34,1.36,7.52,1.31,2.94,0.39,2.1,0.28,-10,-139
"ANKARAMITE",46.96,30.23,66.41,8.71,36.95,8.74,2.67,7.88,1.18,6.46,1.13,2.61,0.34,1.87,0.27,-9.8056,-139.0303
"ANKARAMITE",47.42,28.28,62.04,8.14,35.04,8.29,2.87,8.01,1.18,6.39,1.09,2.5,0.3,1.68,0.23,-8.9269,-140.0947
"ANKARAMITE",48.75,17,37.5,4.5,17.4,3.7,1.2,3.5,0.5,2.9,0.6,1.6,0.2,1.4,0.2,36,102
"ANKARAMITE",48.63,18.9,41.4,5,18.9,4,1.2,3.7,0.5,3,0.6,1.6,0.2,1.4,0.2,36,102
"ANKARAMITE",48,17.7,40.4,5,19.6,4.2,1.3,4,0.6,3.3,0.7,1.7,0.2,1.5,0.2,36,102
"ANKARAMITE",49.18,18.5,41,5,19.1,4,1.3,3.8,0.6,3.2,0.6,1.7,0.2,1.5,0.2,36,102
"ANKARAMITE",46.18,42.4583216483498,80.4012001003636,10.1307550915303,41.0629939445633,8.43845577426029,2.76143173487881,8.16484980221447,1.07202969935383,5.55554866961157,0.996369194127997,2.56815294264525,0.315156005423459,1.88986118549555,0.259347619240729,37.8051,-25.7905
