"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TRANSITIONAL BASALT [2426] / PICROBASALT [14569]",40.3,2.17,6.34,0.94,5.32,1.55,0.59,1.71,0.28,1.89,0.38,0.95,0.13,0.93,0.11,70,-54
"TRANSITIONAL BASALT [23574]",49.02,3.25,8.74,1.23,6.73,2.05,0.753,2.87,0.51,3.04,0.61,1.77,0.267,1.8,0.301,49,-74.5
"BASALT [24299] / TRANSITIONAL BASALT [7785]",47.86,21,45.4,5.62,25.2,5.08,1.9,5.07,0.77,4.26,0.8,2.3,0.33,1.94,0.29,8.117,38.464
"TRANSITIONAL BASALT [600]",48.42,21,45.4,6,27.9,7.76,2.6,7.5,1.34,7.9,1.53,4,0.54,3.16,0.48,-0.78,-91.03
"TRANSITIONAL BASALT [23574]",49.72,10.1,25.7,3.29,16.4,3.64,1.32,3.85,0.62,3.67,0.72,2.15,0.324,2.16,0.388,49,-74.5
"TRANSITIONAL BASALT [806] / BASALT [16704] / NOT GIVEN [17320]",48.26,23.8307134262509,54.6967311741703,6.82956432367392,29.4609641030783,6.75429359270029,2.22735777283215,6.94002767377864,1.0738624285571,6.39299408402687,1.23142915872857,3.25214720244661,0.460305610147398,2.9440891908152,0.430648942143788,-26.83,-110.055
"TRANSITIONAL BASALT [23574]",52.69,7.2,17.7,2.51,11.3,2.6,0.981,2.59,0.42,2.67,0.52,1.53,0.216,1.43,0.222,49,-74.5
"TRANSITIONAL BASALT [23574]",51.25,2.61,7.21,1.07,4.79,1.27,0.253,1.4,0.25,1.59,0.34,0.98,0.154,1.1,0.168,49,-74.5
"TRANSITIONAL BASALT [23574]",52.28,9.86,25.8,3.36,16.8,4.41,1.55,4.95,0.81,5.05,1.04,3.21,0.488,3.29,0.562,49,-74.5
"TRANSITIONAL BASALT [600] / BASALT [24087]",48.56,26.4,57.6,7.4,34.1,9.27,3.1,8.8,1.59,9.5,1.88,5,0.66,3.95,0.6,-0.78,-91.03
"TRANSITIONAL BASALT [600]",48.62,19.7,43.2,5.7,26,7.43,2.6,7.5,1.29,7.7,1.49,4,0.52,2.94,0.46,-0.78,-91.03
"TRANSITIONAL BASALT [6087]",50.07,1.45,3.95,0.62,3.07,1.08,0.39,1.52,0.31,2.26,0.55,1.67,0.26,1.68,0.27,54.58,-102.25
