"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TEPHRITIC-PHONOLITE [23775]",53.9,72.5,125,14,56.2,10.3,3.1,7.6,1.2,4.9,0.9,2.4,0.4,2.4,0.4,40.639,44.58325
"TEPHRITIC-PHONOLITE [6553]",53.07,207.3,353.6,38.62,125.9,16.61,3.91,9.42,1.03,4.83,0.79,1.94,0.27,1.7,0.26,49.315,-119.13
"TEPHRITIC-PHONOLITE [6857]",55.04,119,236,26.2,92.3,14.1,4,10.6,1.45,7.44,1.38,3.49,0.474,2.89,0.409,-37.05,-12.3
"TEPHRITIC-PHONOLITE [12478]",52.03,269.02,620.49,62.71,192.48,34.02,8.13,20.33,2.56,11,1.93,5.28,0.71,4.19,0.62,33.5,87.5
"TEPHRITIC-PHONOLITE [18964]",49.65,172,316,37.5,128,19.8,4.32,13.5,1.48,6.13,1.03,2.37,0.298,1.64,0.222,50,126
"TEPHRITIC-PHONOLITE [22427]",57.8,111.5,214,23.6,81.2,14.5,1.86,10.95,1.69,9.22,1.76,5.41,0.73,5.47,0.76,40.82,14.07
"PHONOLITIC-TEPHRITE [7734] / TEPHRITIC-PHONOLITE [12189] / NOT GIVEN [9883]",52,190.2,373.4,43.6,163.8,23.3,5.1,15.6,1.6,6.9,1.1,2.5,0.3,1.8,0.2,35.2,79.5
"TEPHRITIC-PHONOLITE [16914]",52.93,36.39,108.89,6.45,22.08,3.44,1.07,2.7,0.41,2.24,0.39,1.08,0.15,0.99,0.14,28.4,-16.5
"TEPHRITIC-PHONOLITE [18713]",54.03,341.2,598.3,68.8,243.4,34.06,8.37,19.4,2.22,9.69,1.3,3.96,0.49,2.96,0.45,39.4,28
"TEPHRITIC-PHONOLITE [6553]",50.82,207.1,359.9,40.35,145.35,19.25,4.31,10.64,1.17,5.4,0.87,2.34,0.3,1.88,0.28,49.315,-119.13
"TEPHRITIC-PHONOLITE [23110]",47.49,203,404,45.93,169,23.61,5.45,16.36,1.73,8.02,1.35,3.14,0.42,2.45,0.36,33.95,85.2333
"TEPHRITIC-PHONOLITE [9456]",56.87,72,142,15.6,54,10,2.8,7,1,5,1,2.5,0.4,2.5,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [9456]",57.31,69,134,14.6,53,10,2.6,8,1.1,6,1.1,2.7,0.4,2.6,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [6857]",52.89,111,217,24,84.3,13.1,3.73,9.79,1.34,6.86,1.26,3.14,0.436,2.66,0.379,-37.05,-12.3
"TEPHRITIC-PHONOLITE [18658] / TRACHYANDESITE [20030]",55.23,148.5,354,49.5,209,34.1,5.01,19.8,1.86,7.3,1,2.58,0.3,1.94,0.28,31.85,86.6567
"TEPHRITIC-PHONOLITE [21660]",52.718354525,145.523876108,245.281033859128,26.076950821394,91.0009412156868,14.6590429964139,4.07171373471281,10.0391449381724,1.34138678456257,7.01221090611591,1.29228214339968,3.33506513496363,0.471224719899179,2.99809740108777,0.473909188922306,-0.54212,-77.628198
"TEPHRITIC-PHONOLITE [20875]",46.62,121.5,239.3,24.39,87.4,13.42,3.25,7.82,1.06,4.96,0.84,2.26,0.32,2.05,0.3,41,39.25
"TEPHRITIC-PHONOLITE [18964]",48.91,167,316,36.1,124,19.1,4.23,13.3,1.45,6.03,0.957,2.14,0.276,1.61,0.217,50,126
"TEPHRITIC-PHONOLITE [9456]",55.89,66,127,14,54,9,2.5,7,0.9,4.9,0.9,2.5,0.4,2.4,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [6553]",52.91,197.4,330.6,35.87,117.2,15.35,3.67,8.72,0.96,4.66,0.76,1.98,0.26,1.8,0.26,49.315,-119.13
"TEPHRITIC-PHONOLITE [21660]",52.86144325,146.389443319132,247.229484865595,26.3162422861038,91.4239809424826,14.8455357734832,4.11629279415397,10.2471842778955,1.35883706267188,7.11321918578996,1.30728317904053,3.37724635225119,0.484065375083819,3.03037869548365,0.466769724063113,-0.545823,-77.626857
"TEPHRITIC-PHONOLITE [26444]",53.5,22.5,46.4,5.6,20.2,4.1,1,3.9,0.6,3.2,0.6,1.6,0.3,1.9,0.2,29.5,-9
"TEPHRITIC-PHONOLITE [13759]",53.5157583746285,19.5,43.2333333333333,5.56,24.3666666666667,5.51333333333333,1.66,4.76333333333333,0.601333333333333,3.44666666666667,0.705333333333333,1.99,0.280333333333333,1.96,0.25,42.661,27.4479
"TEPHRITIC-PHONOLITE [20875]",43.14,135.8,261.9,26.52,93,12.3,3.02,6.9,0.92,4.12,0.67,1.83,0.26,1.53,0.23,41,39.25
"TEPHRITIC-PHONOLITE [9456]",56.26,71,137,14.7,54,10,2.5,8,1.1,5,1.1,2.8,0.4,2.6,0.4,40.78,14.05
"TEPHRITIC-PHONOLITE [18964]",49.02,168,320,36.7,125,19.7,4.32,13.4,1.48,6.41,1.03,2.31,0.295,1.68,0.228,50,126
"TEPHRITIC-PHONOLITE [12930]",49.3,103.97,196.24,22.13,81.03,13.93,4.26,11.01,1.55,7.77,1.42,3.5,0.47,2.92,0.41,28.6,-17.9
"TEPHRITIC-PHONOLITE [12403]",49.07,177.7,290.8,28.3,101.7,13.1,3.01,7.61,1.02,4.57,0.86,2.38,0.35,2.31,0.29,40.9,39.7
"TEPHRITIC-PHONOLITE [18658]",55.02,123.9,265,35.8,141,26.3,5.07,18.2,2.06,8.9,1.34,3.41,0.44,2.94,0.45,31.4617,84.3883
"TEPHRITIC-PHONOLITE [22427]",58.9,132,250,24.4,85.2,15.5,1.58,10.65,1.67,9,1.74,5.11,0.75,5.19,0.78,40.82,14.07
