"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
48.097,7.6707,"TEPHRITE [22482]",47.7977977977978,94.1766766766767,11.0455455455455,40.6091091091091,7.17367367367367,1.95757060267439,5.58997810727275,0.751717883009413,4.08308308308308,0.743243243243243,1.90274946144495,0.252752752752753,1.5980980980981,0.237237237237237
40.821,14.426,"LATITE [7827] / TEPHRITE [8436]",55.5,110,12.3,48.2,9.2,2.3,7.4,1,5.24,1.04,2.57,0.35,2.48,0.36
40.821,14.426,"LATITE [7827] / TEPHRITE [8436]",56,112,13.2,51,9.7,2.3,8,1.09,5.8,1.15,2.81,0.37,2.56,0.38
-72.708186,165.56885,"TEPHRITE [22774]",73.1944225025582,141.184282477159,15.2866122608518,58.4344925640266,10.0357085959452,3.17955309826828,8.12386818349544,1.26923059748315,6.28158146978226,1.2850045244153,3.15587224116,0.442899720578079,2.639887670558,0.431096690859202
-72.6330119558,165.622456,"TEPHRITE [22774]",92.344649722567,173.084851041846,19.6124246433344,72.7637828310937,13.4665481202295,4.02468632254062,11.5648531480798,1.41610739300474,8.06912735811337,1.46629666506257,3.95135400699048,0.519707826453799,3.33148174670384,0.453143359103025
33.95,85.2333,"TEPHRITE [23110]",200.2,399.5,46.08,173.1,24.64,5.67,16.58,1.78,8.31,1.38,3.16,0.41,2.43,0.35
33.95,85.2333,"TEPHRITE [23110]",212.9,425.3,48.68,179.7,25.64,5.93,17.52,1.86,8.47,1.41,3.22,0.42,2.49,0.36
33.4167,85.8333,"TEPHRITE [23110]",241.9,436.8,46.53,162.2,22.16,5.15,16.1,1.74,8.37,1.47,3.62,0.52,3.18,0.46
33.4167,85.8333,"TEPHRITE [23110]",183.7,356.3,41.01,150.8,21.55,5.11,15.12,1.62,7.58,1.28,2.98,0.39,2.32,0.34
33.4,85.7667,"TEPHRITE [23110]",253.8,452,47.88,164.3,22.19,5.18,16.04,1.77,8.45,1.49,3.77,0.53,3.34,0.48
