"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"DIORITE [22241]",56.99,9.88,21.4,2.79,13.6,3.73,1.13,4.38,0.712,4.71,1,3.01,0.424,2.86,0.421,35,50
"DIORITE [25132]",56.74,43.7,89.7,10.2,40.7,8.2,2.07,6.93,0.96,5.56,1.05,2.94,0.42,2.64,0.38,40.3872,95.8113
"DIORITE, QUARTZ [28912]",59.38,382,22.1,47.6,23.87,4.79,4.72,1.3,3.79,0.566,3.4,0.703,2,0.293,1.87,50,41
"DIORITE, QUARTZ [24708]",59.9,30.19,83.67,9.7,40.14,6.79,1.76,4.92,0.57,2.71,0.5,1.28,0.17,1.06,0.15,62.5,36
"DIORITE [15295]",67.65,46,90.71,11.07,43.49,8.47,1.99,7.39,1.14,6.56,1.3,3.82,0.56,3.69,0.57,20.2981,100.2797
"DIORITE [27297]",50.19,229.1975,461.385,51.155,227.4,33.24,6.5325,18.8,1.79475,8.425,1.337,3.085,0.372,2.345,0.3218,-23.2,30.12
"DIORITE [26097]",64.709,9.80428305100947,23.8713135957163,3.31150133582837,15.4941240790793,3.72473684779569,1.02358743733332,3.54211127649031,0.54039185179535,3.37635015882976,0.692426803510495,1.96394028962716,0.303988267403317,1.95382087819955,0.302738304297658,26.097315,135.866835
"DIORITE [23474]",73.99,12,26.3,3.01,11.3,2.35,0.53,1.51,0.16,0.65,0.09,0.2,0.03,0.17,0.03,6.25,-2.25
"DIORITE, QUARTZ [22248]",62.46,27,48.5,6.24,25.3,3.8,1.03,2.91,0.42,2.17,0.38,1.11,0.17,1.03,0.17,39.5,98
"DIORITE [23276]",62.7606564566105,19.1,38.84,4.684,17.93,3.771,1.104,3.591,0.5917,3.039,0.6749,1.811,0.2496,1.706,0.2556,36.15,96.05
"DIORITE [22614]",51.01,10.877,22.385,2.287,10.046,2.647,0.856,2.799,0.419,2.733,0.554,1.536,0.224,1.497,0.223,-25.60115,27.473255
"DIORITE [14574]",46.31,20.407,41.581,6.382,21.78,5.158,1.73,5.254,0.667,4.47,0.647,1.795,0.363,1.889,0.481,6.275,8.25
"DIORITE, QUARTZ [24002]",60.27,18.2,36.4,4.6,18.9,4.73,1.06,4.2,0.59,3.73,0.84,2.48,0.37,2.58,0.4,42.5,92
"DIORITE [11627]",55.88,4.58,10.99,1.57,6.84,1.937,0.86,2.74,0.47,3.05,0.64,1.93,0.31,1.9,0.29,64.7409,-49.8965
"DIORITE [25063]",52.7,21,45.1,5.8,24,5.59,1.53,5.28,0.82,4.45,0.92,2.27,0.34,2.07,0.3,38.3,-6.5
"DIORITE [26938]",64.36,16.3,64.7,11.4,52.9,12.7,1.92,12.9,2.21,13.3,2.71,8.17,1.24,7.55,1.03,-28.2999,-70.8005
