"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"THOLEIITIC BASALT [7196]",45.9,8.8,21,3.03,15.1,4.71,1.64,5.13,0.81,4.71,0.88,2.2,0.29,1.63,0.24,20.5047,-156.5547
"THOLEIITIC BASALT [9421]",53.2,7.7,18.23,2.63,15.16,5.33,2.16,4.33,0.74,5.3,0.86,1.88,0.39,2.59,0.31,50.5,9.2
"THOLEIITIC BASALT [15546]",41.81,8.3,21,3,14,4,1.38,3.7,0.6,3.77,0.8,1.94,0.3,2,0.3,28.5,85.2
"THOLEIITIC BASALT [801]",48.01,3.67,9.84,1.53,7.94,2.66,1.04,3.38,0.62,4.17,0.87,2.64,0.38,2.59,0.37,-26.58,-110.965
"THOLEIITIC BASALT [5941]",45,4.8,12.7,1.92,10,2.99,1.09,3.84,0.6,3.59,0.69,1.79,0.26,1.6,0.25,70.084423,-53.557237
"THOLEIITIC BASALT, QUARTZ [19477]",53.16,6.329,13.69,1.809,7.94,2.338,0.933,2.648,0.42,2.393,0.428,1.067,0.151,0.912,0.135,20.85,110
"THOLEIITIC BASALT [7776]",48.17,26.1,58.7,8.08,34.2,8.49,2.47,8.83,1.43,8.49,1.74,4.75,0.67,4.11,0.61,6.2,-81.95
"THOLEIITIC BASALT [7011] / BASALT [6966] / PICRITE [13124]",46.7,6.5,16.98,2.57,12.49,3.47,1.22,4.05,0.64,3.74,0.72,1.92,0.26,1.51,0.22,19.74,-155.05
"BASALT [15754]",48.87,6.2,15.1,2.15,10.4,2.97,1.12,3.72,0.63,4.24,0.89,2.61,0.37,2.55,0.38,64.016,-22.173
"THOLEIITIC BASALT [216]",51.15,13.6,29.5,4.5,21.4,5.9,1.98,6.3,0.992,5.5,1.08,2.79,0.4,2.26,0.296,20.5,-156.67
"THOLEIITIC BASALT [23205]",49.46,16,31.4,3.8,16.2,4.1,1.6,4.7,0.7,4.1,0.8,1.9,0.3,1.6,0.2,12.5195,107.8932
