"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
-13.46,-71.8,"RHYODACITE [20392]",32.14333333,59.752,6.682,26.68266667,5.262333333,0.355,4.760333333,0.738333333,4.263666667,0.793333333,2.060666667,0.261666667,1.797,0.238666667
37.75,23.43,"RHYODACITE [23770]",26.062,47.381,5.0149,17.53,3.0949,0.878,2.406,0.357,2.1311,0.4454,1.36,0.2327,1.6786,0.2632
37.75,23.43,"RHYODACITE [23770]",26.13,46.97,4.99,17.86,3.13,0.76,2.66,0.38,2.2,0.45,1.36,0.21,1.48,0.24
37.75,23.43,"RHYODACITE [23770]",30.3121033880332,51.1610983502001,5.44134417606316,19.3339112959615,3.26700730469307,0.76661709530483,2.68493841045186,0.378854531433527,2.21439739873909,0.445658930296276,1.33148247841761,0.214871180423239,1.46617342280696,0.232756481394823
37.75,23.43,"RHYODACITE [23770]",24.5622965897546,47.895515025435,5.92262011359692,24.2051615534414,4.80889019412453,1.32090410073345,4.15807984644434,0.559930462072583,3.16723969222542,0.634555966282595,1.84898016817321,0.258245211401987,1.7190981731964,0.244098526336756
37.75,23.43,"RHYODACITE [23770]",27.41,51.98,6.68,27.26,5.37,1.41,4.51,0.63,3.51,0.69,1.94,0.27,1.77,0.27
-42.16,-69.12,"RHYODACITE [23930]",33.9,78.5,8.2,23.1,4.4,1.2,3.8,0.6,2.9,0.5,1.6,0.2,1.7,0.2
-42.16,-69.12,"RHYODACITE [23930]",39.9,90,10.1,28.2,6.7,1.3,4.6,0.6,3.4,0.7,1.6,0.2,1.9,0.3
-51.312933,-72.221028,"RHYODACITE [24018]",19.6201203666257,45.0057702398917,6.10645075182483,26.2371149177241,6.60271605956828,1.67549409452974,6.72878978507999,1.15133456545905,7.37992617619398,1.53637971737222,4.31913640736975,0.653183117823855,4.16134813938123,0.668285383047869
66,32,"RHYODACITE [7252]",12.5,25.3,2.76,9.56,1.63,0.32,1.01,0.13,0.59,0.12,0.22,0.03,0.26,0.04
66,32,"RHYODACITE [7252]",14.3,26.6,3.17,11.3,2.07,0.67,1.84,0.21,0.97,0.22,0.5,0.08,0.47,0.06
66,32,"RHYODACITE [7252]",12.8,25,2.93,12,2.08,0.77,1.65,0.23,1,0.18,0.52,0.07,0.44,0.06
66,32,"RHYODACITE [7252]",20.6,31.9,4.94,17.9,3,0.9,2.73,0.29,1.42,0.31,0.74,0.13,0.63,0.1
66,32,"RHYODACITE [7252]",12.3,23.5,2.77,10.9,2.05,0.6,1.53,0.21,0.96,0.19,0.46,0.07,0.36,0.04
66,32,"RHYODACITE [7252]",30,61.8,6.65,22.4,3.19,0.71,2.51,0.32,1.22,0.22,0.64,0.1,0.62,0.09
66,32,"RHYODACITE [7252]",31.9,62.5,7.14,22.2,3.11,0.65,2.5,0.25,1.02,0.2,0.6,0.07,0.45,0.06
66,32,"RHYODACITE [7252]",32,66.5,7.08,24.1,3.72,0.71,2.5,0.33,1.44,0.26,0.65,0.1,0.57,0.09
31,-8.2,"RHYODACITE [24138]",38.7,84.8,9.4,38.1,8.1,1.8,7.5,1.4,8.1,1.7,6,0.7,6.1,0.9
