"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"BASANITE [12763]",41.35,59.8,120,13.7,52.6,9.55,2.85,7.78,1.1,5.5,0.96,2.36,0.31,1.87,0.26,51.121,15.48
"BASANITE [19949]",42.86,88,175,19.02,74,13.84,4.03,11.07,1.46,7.83,1.32,3.41,0.469,2.53,0.334,28.5,-18
"BASANITE [9391] / ALKALI BASALT [24718]",42.9,49.4079232560532,104.142059360992,12.221646724753,49.8965310351557,9.31912582317984,2.73039802272544,7.34140396505045,1.00640933962039,5.05231945293088,0.910999145557266,2.17046731972853,0.271,1.6997351924925,0.216468771338939,-37.15,-12.25
"BASANITE [22929]",44.6186,29.8661763152677,63.4712675372611,8.14896075303053,34.2139165640289,7.94138248720036,2.61276906785393,7.65206174826467,1.15598181447857,6.38812998992395,1.09407360958141,2.56446377402152,0.316046193846409,1.754145352126,0.253437997649667,-14.3,-170.7
"BASANITE [19577]",44.56,50.87,92.53,11.86,49.18,9.34,3.06,9.72,1.19,6.06,1.06,2.76,0.34,2.07,0.29,6.4,10
"BASANITE [11135]",44.8760461076899,67.6698,137.1306,15.5386,60.7105,11.487,3.5695,10.0486,1.3187,7.0471,1.1892,3.1626,0.4013,2.3848,0.3486,-27.546,-66.982
"BASANITE [26151]",45.93,106,204,21.6,77,11.7,2.92,7.6,0.9,4.7,0.8,2.1,0.27,1.6,0.25,35.4016666666667,47.9071666666667
"BASANITE [8708]",44.84,58.6,114.86,13.33,55.86,10.77,3.22,9.27,1.31,6.56,1.14,2.79,0.4,2.15,0.29,40.08,26.83
"BASANITE [25606]",45.34,96.3,179,19,72.5,13.6,4.16,9.8,1.2,5.4,0.7,1.5,0.15,0.7,0.07,38,125
"BASANITE [13387]",44.57,67,137,16.8,66,12.6,3.7,10.3,1.54,7.7,1.36,3.2,0.42,2.19,0.32,-74,167.5
"BASANITE [11689]",43.05,55.8,111,12.9,50.2,10.1,3.01,8.95,1.17,6.22,1.09,2.84,0.32,1.9,0.27,45.68,11.22
"BASANITE [17042]",44.7,72.2,129,13.9,56.1,8.43,2.59,7.76,0.98,4.89,0.89,2.3,0.3,1.91,0.26,46.7676,15.9642
"BASANITE [27273]",45.8458,110,225,26.7,104,17.8,6.79,14.5,1.89,9.36,1.65,4.01,0.502,2.8,0.392,-12.9166,45.72125
"BASANITE [16914]",43.73,57.22,149.26,13.6,52.56,9.87,3.09,7.92,1.13,5.66,0.97,2.38,0.29,1.8,0.23,28.4,-16.5
"BASANITE [14499]",43.91,41.6,90,10.7,44,10,3.24,8.68,1.33,6.92,1.12,2.91,0.34,2.07,0.29,22.0623,-159.4586
"BASANITE [11642]",45.46,103,185,20.1,70.6,12.2,3.65,10.1,1.3,6.9,1.2,3.3,0.45,2.7,0.38,-12.1195,49.2401
"BASANITE [17668]",43.1,52.8,109,12.5,46.9,9.1,2.63,7.4,1.1,5.4,0.9,2.4,0.33,2,0.29,50.4755,9.9358
"BASANITE [24658]",38.04,79.1,159.72,18.99,71.72,11.9,3.56,9.51,1.24,6.62,1.14,2.92,0.38,2.17,0.27,4.203,9.17
"BASANITE [22263]",46.03,98.2396180560247,173.456409162532,19.9694429567983,73.9481863455627,12.2539807667884,3.70097693873501,9.6569982617662,1.29085214000919,6.94780721437754,1.26515694093431,3.40737488130605,0.485340149792262,2.93768536376,0.431856214531377,-77.5019,169.0542
