"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
38,-1,"LHERZOLITE, XENOLITH [20869]",0.380817520478559,0.987056009938575,0.150210731173105,0.830200015908678,0.2676146371395,0.101683555628233,0.389334880494308,0.0677903117908869,0.495828626782764,0.104560475762782,0.312681169556974,0.0461531121597274,0.306075362455021,0.0513084146413446
38,-1,"LHERZOLITE, XENOLITH [20869]",0.472688706632346,0.82292301181193,0.13864153904648,0.70955441630717,0.224485349872024,0.0877435855566459,0.347135600129673,0.0623777748669232,0.456130247263664,0.0975541734474821,0.292891811585053,0.0432736288200813,0.287581653734071,0.0491292362882884
38,-1,"LHERZOLITE, XENOLITH [20869]",0.662752508848228,1.50574201278149,0.21407145300823,1.06744970251809,0.304044401360445,0.10427177895642,0.37404824099222,0.0638771589917852,0.441910112242905,0.090081935704734,0.263946675445095,0.03777757865153,0.245695098442971,0.0411368057100758
38,-1,"LHERZOLITE, XENOLITH [20869]",0.502720935570968,1.00488085730673,0.168774383299595,0.853457535479374,0.260817596543002,0.0980050602004583,0.369645083873879,0.0657930512084917,0.482391066363138,0.0994232498994145,0.295897807040305,0.0438178158809258,0.283300653616881,0.0467720911694897
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.347850216434272,0.806459574682509,0.117465940018961,0.64217277992041,0.206133715212645,0.0815365881155685,0.321565957820751,0.056577746212229,0.425421107233142,0.0912423302032733,0.271762738212922,0.0401682360678798,0.263618074477258,0.0461686774740003
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.402080096448437,0.937940770407889,0.116543121686889,0.551422531592269,0.156734610389755,0.0614551344369118,0.240220220294828,0.0429301039650075,0.321681078224341,0.0698790010785809,0.206205940707737,0.0313264896324452,0.204749768123469,0.0348059415445438
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.227705853073294,0.715886297507327,0.105786356539949,0.624559300813496,0.218911160744652,0.0830700717831203,0.330803134261514,0.0596636858066898,0.44998735209943,0.0959550421128923,0.285133967749836,0.0438175065506073,0.278581797937205,0.0473257763301786
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.167552719869013,0.43761335997572,0.0711172044774897,0.411164250676729,0.152728264213286,0.0644767538151033,0.244232995873745,0.0445179452893664,0.333420777134825,0.0735106611849578,0.216842406671939,0.0324713203857419,0.220556458507862,0.0368894217712192
37.65,-1.15,"LHERZOLITE, XENOLITH [20869]",0.174245706802159,0.636574175784392,0.101478255522497,0.601668654255655,0.20995132437276,0.0788361621933307,0.313070612706697,0.0543903374836051,0.396592293311193,0.0869660565161227,0.256009828958555,0.0388683727304159,0.252100858087893,0.0438206809856441
38,-1,"LHERZOLITE, XENOLITH [20869]",1.25271684722115,2.99420908403837,0.413924452390094,2.00300821896661,0.499651301455923,0.188574739833767,0.614062209770161,0.10270334504528,0.72025682331956,0.145492067574134,0.425485846333549,0.0612000075746575,0.391605120515987,0.0668529750043812
38.9958,-3.975,"LHERZOLITE, SPINEL, XENOLITH [20838]",1.92,4.09,0.47,1.86,0.5,0.19,0.56,0.1,0.57,0.14,0.41,0.06,0.38,0.06
38.9958,-3.975,"LHERZOLITE, SPINEL, XENOLITH [20838]",1.26,3.16,0.47,2.27,0.61,0.2,0.66,0.1,0.54,0.1,0.27,0.04,0.21,0.03
