"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"ANDESITE [20226]",58.45,23.1,49,6.39,24.4,4.21,1.35,3.02,0.42,2.16,0.42,1.21,0.184,1.17,0.171,19.533,-101.99636
"ANDESITE [24138]",53.16,24.3,58.8,6.7,23.2,6,1.7,6.3,0.9,5.9,1.3,3.52,0.34,3.2,0.4,31,-8.2
"ANDESITE [8477]",60.62,37.54,74.01,8.05,31.36,5.98,1.67,5.33,0.81,4.59,0.94,2.53,0.44,2.63,0.42,39,27
"ANDESITE [15797]",53.25,30.3,60.1,7.47,30.3,5.71,1.63,5.32,0.8,4.25,0.8,2.63,0.33,2.43,0.35,32.5,84
"ANDESITE [24514]",57.324,5.104541563,12.64117182,1.689788943,8.527780257,2.457194066,0.820547763,2.941613554,0.547665357,3.59619173,0.789076719,2.297284363,0.353049155,2.341709866,0.382379133,26.64831333,142.1623333
"ANDESITE [26414]",63.36,34.81270891,62.00084373,7.587818901,27.03434664,4.208970129,1.297470896,3.127402153,0.368019079,1.942638259,0.35777681,0.894515493,0.142894437,0.926157539,0.151112293,41.1449,120.5714
"ANDESITE [22358]",58.11,30.9,63.8,7.62,30,5.67,1.78,5.57,0.8,4.26,0.88,2.39,0.38,2.35,0.37,42.1053,113.0217
"ANDESITE [24514]",64.462,5.969341609,15.71951236,2.357720616,12.48137828,3.819838465,1.169493978,4.764452364,0.943815326,6.081290893,1.380575766,4.150595912,0.656678774,4.408355124,0.699472355,26.560395,142.2164717
"ANDESITE [19034]",60.73,8.21,23.9,3.82,19.3,5.62,1.83,6.59,1.13,7.36,1.53,4.42,0.686,4.59,0.732,52.4985,158.1624
"ANDESITE [13782]",57.92546905,13.00984077,28.05277652,3.733753513,17.24526791,4.927485247,1.30978832,5.076120649,0.886267346,5.603727712,1.158890431,3.275636148,0.479075655,3.015726384,0.489802618,55.37322,-161.99223
"ANDESITE [23920]",52.57,46.8,81.5,8.74,32.4,5.02,1.52,3.97,0.49,2.57,0.54,1.34,0.18,1.21,0.18,29,117.75
"ANDESITE [23052]",55.69,36.9,70.2,7.29,27.6,5.26,1.22,4.67,0.69,4.34,0.9,2.57,0.43,2.69,0.46,40,9
"ANDESITE [5680]",61.4,46.3,85.2,8.8,36.1,7.9,2.1,5,0.7,2.4,0.6,1.3,0.3,1,0.3,-30.93165,121.6
"ANDESITE [26097]",54.4129,11.05267674,26.47969536,3.715570794,17.34995346,4.122077405,1.222825576,4.017599488,0.624761368,3.690854944,0.76151909,2.180682519,0.333824706,2.132323474,0.346884924,27.7827,131.2379833
"ANDESITE [27290]",56.41,25.7,51.6,6.13,24.2,4.39,1.08,3.16,0.46,2.56,0.51,1.51,0.24,1.57,0.23,20.7,121.92
"ANDESITE [15579]",48.45,10.6,21.4,2.84,13.43,3.44,1,2.96,0.51,2.69,0.5,1.39,0.19,1.12,0.16,-34.08,-70.35
"ANDESITE [21730]",58.81,4.8,10.5,1.6,7.8,2.4,0.71,2.7,0.44,2.8,0.58,1.7,0.24,1.7,0.22,18.822273,-69.626597
"ANDESITE [17722]",60.06,21.3,48.6,5.56,21.8,4.06,0.94,3.41,0.53,2.97,0.56,1.59,0.24,1.57,0.23,63.1222,-50.6194
