"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TONALITE [28963]",62.5,27.9,56.5,6.67,25.3,5.16,1.06,4.69,0.779,4.21,0.81,2.39,0.354,2.32,0.369,63,26.45
"TONALITE [26794]",63.3,31,62,7.04,27,5.29,1.37,4.63,0.68,3.55,0.7,1.94,0.35,0.28,2.03,-7.685,-39.201
"TONALITE [28874]",59.0223736968725,53.3843333333333,98.9383333333333,10.4346666666667,40.9196666666667,7.96866666666667,1.795,6.25233333333333,0.926,5.13733333333333,1.075,2.723,0.419666666666667,2.879,0.433666666666667,7.23166666666667,-72.8983333333333
"TONALITE, HORNBLENDE-BIOTITE [20649]",55.7,32.6,76.6,9.3,39.2,7.17,1.73,5.8,0.65,3.36,0.59,1.72,0.16,1.59,0.18,66.27,112.8
"TONALITE [25325]",64.65,49.8,101.35,12,43.3,7.1,1.5,5.7,0.7,3.5,0.5,1.1,0.2,1,0.1,-22.5847,-66.49
"TONALITE [23308]",67.8934526961184,13.7897284826398,27.4739500922992,3.13410076344558,11.9842481667225,2.39283511636014,1.17431751903737,2.1379603314686,0.329294119865524,1.94988608308622,0.392401343184176,1.110465088767,0.161988426386261,1.10501656566657,0.175620148598315,-30.2145833333333,-67.8174333333333
"TONALITE [24947]",64.19,10.5,23.8,3.36,15.5,4.4,1.24,5.2,0.9,6,1.3,4.3,0.66,4.2,0.64,37.35154,139.7732
"TONALITE [25744]",61.02,61.47,102,11.57,33.28,4.45,1.1,2.63,0.36,1.64,0.34,0.88,0.14,1,0.17,25.8,89.2
"TONALITE [28963]",67.9,14.1,26.3,3.02,11.6,2.19,0.68,1.9,0.29,1.38,0.32,0.84,0.15,0.77,0.13,63,26.45
"TONALITE [27347]",69.15,21.6,38.2,4.1,13.6,2.28,1.3,1.76,0.27,1.85,0.53,1.85,0.33,2.42,0.32,34.25,111.25
"TONALITE [12881]",63.73,20.22,37.92,5.13,19.7,4.24,2.07,5.3,0.693,4,0.81,2.51,0.349,2.21,0.323,57.1,-153
"TONALITE [23299]",73.87,15.24,27.59,3.33,11.31,2.01,0.68,2.22,0.29,1.7,0.32,0.9,0.15,1.01,0.16,40,142
"TONALITE [13141]",63.08,4.88,13.6,2.14,10.2,2.86,0.89,3.5,0.61,3.98,0.85,2.58,0.42,2.68,0.43,35.45,139
"TONALITE [24158]",68.69,19.8,47.13,5.25,20.41,4.04,1.14,3.149,0.392,2.14,0.406,1.09,0.16,1.01,0.15,39,-6
"TONALITE, ORTHOPYROXENE [23308]",47.2791042079741,13.4759260420119,28.9690805954135,3.66144517441689,15.4814162924384,3.40232262316455,1.1661008994162,3.17428339108744,0.474503247884573,2.78513482682405,0.587056689783963,1.65123137116911,0.234321150855669,1.52534908308485,0.24420884520476,-30.653031,-67.650505
"TONALITE [24125]",62.39,47.6,94.3,10.94,40.1,6.05,1.49,4.94,0.66,3.6,0.73,2.1,0.3,1.94,0.28,60.3164,17.3872
"TONALITE, BIOTITE [28702]",76.3,5.2,11.8,1.72,8.5,2.55,0.74,3.25,0.6,3.81,0.79,2.65,0.43,2.81,0.46,41.2471,32.169
"TONALITE [24952]",64.47,13.5,26.6,3.17,12.4,2.58,0.803,2.53,0.379,2.25,0.445,1.2,0.175,1.1,0.177,32.1797,88.18
"TONALITE [24619]",61.64,27.8,58,6.68,27,4.76,1.47,4.84,0.75,4.02,0.73,2.21,0.24,2.06,0.27,41.2256166666667,106.888433333333
"TONALITE [28889]",61.41,24.6,49.7,5.6,22.5,4.8,0.9,4.4,0.66,4.3,0.9,2.53,0.38,2.53,0.39,-17.435,-71.3
"TONALITE [22538]",70.9559074759589,11.2828724974313,21.380569935078,2.56668267774767,9.61713140036189,1.85475052183191,0.555609471396314,1.36011652334031,0.183629296709489,0.916522572489571,0.157999485544996,0.412305658135571,0.0604447410551316,0.378700599324882,0.0543632141857682,48.416347,-120.644736
"TONALITE [25924]",70.04,23.4,39,3.78,13,2.1,0.56,2.37,0.41,2.55,0.58,1.76,0.27,2.07,0.3,28.25,58.5
"TONALITE [28562]",72,32.2,70.1,6.16,20.5,2.7,0.77,1.73,0.19,0.69,0.14,0.4,0.1,0.35,0.1,69.0615,28.166
"TONALITE [28963]",64.6,15.2,31,4.2,16.3,3.06,0.984,2.76,0.332,1.75,0.3,0.82,0.13,0.72,0.0768,63,26.45
"TONALITE [18663]",62.54,16,32,3.7,14,3.6,0.87,3.8,0.62,4,0.84,2.2,0.35,2.1,0.31,42.5856,0.8576
"TONALITE [22538]",64.5168510567621,14.0973112251721,29.3416865354615,3.88467474278853,16.1649118764832,3.50146496884962,1.05961395302046,2.96020595228354,0.445621695358037,2.41023953910003,0.46144978103362,1.18531141610372,0.170429594310589,1.08175191818664,0.178067360455513,47.5,-120.5
"TONALITE [24952]",64.98,14.8,28.4,3.25,12.7,2.59,0.925,2.49,0.382,2.24,0.442,1.22,0.173,1.15,0.181,32.1797,88.18
