"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LHERZOLITE, SPINEL, XENOLITH [18926]",44.59,1.68,4.52,0.647,3.17,0.707,0.223,0.638,0.085,0.474,0.084,0.221,0.0297,0.189,0.0308,22.825,4.95
"LHERZOLITE, SPINEL [4402]",42.27,0.071,0.25,0.039,0.264,0.0616,0.019,0.041,0.0061,0.037,0.0065,0.019,0.0036,0.025,0.005,42.25,143.15
"NOT GIVEN [21497]",43.65,0.99,2.51,0.4,1.71,0.58,0.19,0.68,0.12,0.88,0.21,0.65,0.11,0.7,0.11,-45.6,-73
"LHERZOLITE, GARNET, XENOLITH [15972]",41.92,3.08,4.95,0.6,1.98,0.3,0.08,0.26,0.03,0.18,0.04,0.1,0.02,0.1,0.01,-21.52,25.69
"LHERZOLITE, XENOLITH [13760]",44.3,0.052,0.147,0.039,0.304,0.173,0.074,0.303,0.061,0.45,0.104,0.318,0.045,0.328,0.049,36.55,118.75
"LHERZOLITE, XENOLITH [20868]",45.07,0.97,1.39,0.28,1.13,0.49,0.19,0.63,0.13,0.88,0.2,0.58,0.09,0.58,0.09,46.88,17.57
"LHERZOLITE, XENOLITH [20869]",44.19,0.227705853073294,0.715886297507327,0.105786356539949,0.624559300813496,0.218911160744652,0.0830700717831203,0.330803134261514,0.0596636858066898,0.44998735209943,0.0959550421128923,0.285133967749836,0.0438175065506073,0.278581797937205,0.0473257763301786,37.65,-1.15
"LHERZOLITE, SPINEL, XENOLITH [20039]",32.93,22.14,40.62,4.57,16.37,2.14,0.61,1.97,0.22,1.01,0.16,0.45,0.06,0.33,0.06,55,-4
"LHERZOLITE, SPINEL, XENOLITH [8226]",43.62,0.108,0.299,0.06,0.44,0.165,0.071,0.218,0.04,0.321,0.08,0.218,0.0354,0.21,0.0402,46,26
"LHERZOLITE [28809]",42.1526,3.283,11.3,1.156,5.244,1.358,0.587,1.75916666666667,0.335,1.786,0.334,1.036,0.141,0.981,0.145,43.7,92
"LHERZOLITE, SPINEL, XENOLITH [19201]",44.96,0.0696,0.2816,0.0607,0.3862,0.1705,0.072,0.2765,0.0535,0.3691,0.0865,0.2595,0.0397,0.2599,0.0412,-78.3984,163.8279
"LHERZOLITE, XENOLITH [13760]",44.3,1.01,2.12,0.226,0.814,0.159,0.054,0.187,0.033,0.224,0.052,0.161,0.025,0.173,0.028,36.55,118.75
"LHERZOLITE, SPINEL, XENOLITH [12855]",43.8,0.46,2.12,0.42,2.46,1,0.39,1.52,0.29,1.96,0.42,1.26,0.18,1.14,0.16,18.33,32.75
"LHERZOLITE, SPINEL, XENOLITH [12855]",43.8,1.66,12.14,0.84,4.93,2,0.81,2.95,0.53,3.57,0.79,2.22,0.31,1.96,0.28,18.33,32.75
"LHERZOLITE, XENOLITH [17262]",44.01,0.54,1.32,0.19,1.08,0.34,0.13,0.39,0.1,0.58,0.16,0.45,0.07,0.46,0.05,11.36,37.11
"LHERZOLITE, SPINEL, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",44.75,0.59,1.18,0.15,0.75,0.26,0.096,0.36,0.061,0.45,0.093,0.28,0.043,0.28,0.043,40.8,114.5
"LHERZOLITE, XENOLITH [20869]",43.76,0.167079870594485,0.359848248951965,0.046414689243575,0.244208963850149,0.0852198803652241,0.0369965261488108,0.148611267130376,0.0282732169903014,0.222495072896461,0.0508849398532065,0.151814863151419,0.0241106663100681,0.165590144888947,0.0288328407069891,37.65,-1.15
"HARZBURGITE, GARNET-SPINEL-PHLOGOPITE, XENOLITH [21722] / LHERZOLITE, GARNET-SPINEL-PHLOGOPITE, XENOLITH [19716]",41.1920381526611,3.96343731466863,6.31059030007425,0.611483804166035,2.20052123444936,0.274812012216948,0.0774793971426149,0.178527908077796,0.0203286163594925,0.099005010667718,0.016805384523883,0.0394304744493342,0.0055721124312263,0.0368090949057271,0.00734463074201301,70.25,121.58
"LHERZOLITE, XENOLITH [19581]",43.4,0.301,0.986,0.157,0.195,0.6535,0.073,0.261,0.035,0.217,0.036,0.099,0.011,0.072,0.01,-43.88,-176.52
