"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"NOT GIVEN [19449] / LEUCITITE, MELILITE [8003]",46.04,100.57,179.81,20.4233333333333,76.33,12.36,3.05333333333333,8.00333333333333,0.931,4.98,0.857333333333333,2.26,0.308666666666667,1.97666666666667,0.277666666666667,38,30
"LEUCITITE, OLIVINE [27219]",45.62,148.6,270.6,31.61,119.4,21.03,4.88,15.91,1.77,7.78,1.2,2.87,0.36,2.18,0.31,30.9,84.4
"NOT GIVEN [26841] / LEUCITITE [8165]",46.79,161.57,326.077,36.716,134.559,22.795,4.524,15.991,1.941,9.432,1.563,3.97,0.533,3.027,0.437,41.6558,12.6289
"LEUCITITE [24969]",52.46,34.9,72.8,7.87,31.2,6.13,1.75,5.61,0.83,4.29,0.85,2.4,0.36,2.31,0.34,40.87,35.21
"LEUCITITE [18255]",31.5,1109,2260,137.3,354.33,73.23,20.58,48.17,5.16,23.17,3.86,7.39,0.79,4.17,0.42,-27.79,-50.175
"LEUCITITE [20318]",47.85,35.3,60.9,6.56,25.6,5.05,1.31,4.3,0.65,2.76,0.67,1.54,0.24,1.51,0.27,40.87,35.21
"LEUCITITE [4673]",51.85,40.8,83.3,10.4,42.1,8.61,2.17,8.4,1.05,5.26,0.95,2.65,0.35,2.27,0.34,38.79,15.21
"LEUCITITE [18999]",40.41,152,279,30.7,112,15.3,4.18,11.5,1.58,6.71,1.05,2.5,0.4,2.34,0.31,-1.5,29.5
"LEUCITITE [16345]",52.75,77.17,132.98,12.82,56.52,13.24,3.37,12.2,1.78,8.25,1.44,4.81,0.82,5.93,0.93,13.14,76.04
"LEUCITITE [13517]",48.4672634987436,96.4,205,23,86,15.8,3.38,14,1.62,7.23,1.24,3.37,0.41,2.54,0.38,41.6858,13.3222
"LEUCITITE, OLIVINE [24398]",44.6,261,545,49.2,190,27.2,6.03,14,1.87,7.92,1.25,3.1,0.372,2.29,0.339,35.4081,91.2633
"LEUCITITE [20318]",49.06,40.9,81.5,9.19,37.3,7.44,1.83,6.29,0.92,3.87,0.89,2.03,0.32,1.83,0.31,40.67,35.83
"LEUCITITE [20318]",48.87,41.5,80.7,8.78,37.5,7.29,2.07,6.6,0.97,4.46,1,2.38,0.4,1.94,0.34,41,34
"LEUCITITE [20318]",48.29,43.9,81.1,9.27,33.7,7.48,2.06,6.74,1.04,5.19,1.01,2.74,0.4,2.33,0.37,41,34
"LEUCITITE [22471]",42.22,70.5,137.7,14.8,51.8,7,1.81,3.64,0.43,1.91,0.27,0.65,0.08,0.49,0.07,-0.47,30.18
"LEUCITITE [20318]",50.6,39.1,69.8,7.2,27.9,5.36,1.36,4.66,0.67,2.8,0.62,1.8,0.27,1.65,0.25,40.87,35.21
"LEUCITITE, MELILITE [19449]",46.46,85.825,149.33,17.1025,65.6525,10.7875,2.6225,7.2225,0.839,4.6475,0.766,2.0175,0.291,1.94,0.275,38.43375,30.4853
"LEUCITITE, OLIVINE [7949]",44.4,62,139,16,67,11,2.6,7.3,0.8,4,0.7,1.9,0.3,1.5,0.2,37.0191,-118.8992
"LEUCITITE [13517]",47.5219296680767,96.3,213,24.7,95.8,17.9,3.67,15.8,1.85,8.4,1.45,3.84,0.47,2.88,0.43,41.555,13.4139
"LEUCITITE, OLIVINE [24398]",43.8,271,567,50.2,194,28.3,6.21,15.5,1.92,7.98,1.22,3.1,0.368,2.28,0.342,35.4067,91.2653
"LEUCITITE, CLINOPYROXENE [15021]",46.8,45.2,106.7,11.97,44.83,9.9,2.79,9.11,1.37,6.83,1.1,4.4,0.58,3.19,0.44,40.67,35.83
"LEUCITITE [22706]",46.58,102,198,24,93.8,17.9,3.3,12,1.4,7.1,1.1,2.9,0.4,2.5,0.39,41.57,13.33
"NOT GIVEN [19449]",57.18,126.94,224.393333333333,25.2133333333333,95.8833333333333,14.0733333333333,3.75,8.38333333333333,0.863,4.53,0.776666666666667,1.92333333333333,0.278333333333333,1.75333333333333,0.258,38,30
"LEUCITITE [25264]",40.4,97.194606,199.853099,24.702507,100.4890656,16.9813686,5.046922,11.391089,1.542935,7.233226,1.135403,2.699041,0.2773151325,1.81788295,0.21838,-21.8,-46.57
"LEUCITITE [18999] / NOT GIVEN [17351]",40.44,133,252,28.3,100,13.7,3.61,9.21,1.21,4.54,0.61,1.49,0.25,1.15,0.16,-0.1,29.9
