"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LAMPROITE, DIOPSIDE-LEUCITE-PHLOGOPITE [18714] / LAMPROITE [23377]",48.01,53,124.2,16.8,69.1,11.3,2.8,8.2,0.9,4.5,0.7,2.1,0.3,1.6,0.2,40.86,26.63
"LAMPROITE [7519]",55.69,72.1623682415592,192.322237796713,27.2587732246413,120.141668328166,23.7392325406631,3.73091388085367,13.6148645321298,1.48695776258887,6.22189398474905,1.01380649247659,2.4980083412972,0.330029476184368,2.11418160687643,0.297104174247619,38.1585,-1.0935
"LAMPROITE [22633]",45.65,70.9,135.2,14.05,50.4,7.13,1.58,4.9,0.56,2.52,0.38,0.94,0.14,0.8,0.12,68,-84
"LAMPROITE [22633]",46.04,106.8,209.5,22.77,79.2,10.78,2.55,6.68,0.78,3.07,0.49,1.23,0.16,0.96,0.14,68,-84
"LAMPROITE [22633]",39.15,132.3,243.2,25.05,87.5,11.14,2.5,7.16,0.83,3.45,0.56,1.27,0.19,1.07,0.16,68,-84
"LAMPROITE [17828]",45.96,281,553.3,67.42,236.4,34.46,9.21,34.62,3.76,14.66,2.3,5.64,0.57,3.31,0.42,16.8,80.25
"LAMPROITE [16034]",46.9,150.685,266.715,28.955,107.3575,15.66,3.9925,9.8725,1.059,5.4725,0.8505,2.1675,0.2775,1.7025,0.247,37.8167,31.0833
"LAMPROITE, OLIVINE-CLINOPYROXENE-PHLOGOPITE-LEUCITE-SANIDINE [7748] / LAMPROITE [14754]",51.5,68,168.7,23.7,98.9,16.5,2.9,9.7,1.2,4.7,0.8,2,0.3,1.8,0.26,44.3303,19.9033
"LAMPROITE [22633]",44.94,114.7,227.9,22.4,79.2,11.2,2.73,7.5,0.82,3.47,0.5,1.12,0.14,0.86,0.11,68,-84
"LAMPROITE [18461]",43.91,390,711,70.4,240,28.3,6.9,16.6,1.6,7.1,1.1,2.7,0.31,1.7,0.22,16.8381,79.278
"BASALT [9872] / LAMPROITE [10151]",50.54,100.36,254.17,37.38,168.42,30.82,5.19,17.58,1.8,7.41,1.2,2.59,0.4,2.35,0.33,36.45,-1.27
"LAMPROITE [22633]",44.5,100.5,190.1,21.48,76.9,10.17,2.55,6.77,0.81,3.25,0.51,1.31,0.16,0.93,0.14,68,-84
"LAMPROITE [19146]",55.11,583,404,43.3,174,26.6,6.07,13.5,1.65,5.48,0.94,1.76,0.22,0.9,0.13,69.72,18.55
"LAMPROITE [22633]",47.27,92,167.8,18.88,70.4,9.79,2.43,6.45,0.77,3.5,0.51,1.28,0.17,1.03,0.15,68,-84
"LAMPROITE [22633]",45.06,103.7,206.2,22.23,76.8,10.44,2.5,6.88,0.85,3.61,0.56,1.29,0.17,1.02,0.15,68,-84
"LAMPROITE [22633]",44.05,106.8,202.6,21.88,80.5,10.23,2.62,6.79,0.83,3.52,0.57,1.36,0.17,1,0.15,68,-84
"LAMPROITE [21735]",54.5,89.3,183,18.9,75,19.6,4,11.9,1.1,5.1,0.7,1.8,0.2,1.5,0.2,24,82
"LAMPROITE [22633]",46.38,117.7,233.4,22.58,77.1,9.87,2.18,6.62,0.81,4.12,0.66,1.8,0.23,1.47,0.2,68,-84
"LAMPROITE [22633]",34.16,117.2,267.3,31.3,116.5,17.1,4.06,9.6,0.98,4,0.46,0.93,0.12,0.69,0.08,68,-84
"LAMPROITE, PHLOGOPITE-DIOPSIDE [28440]",42.9,267,500,52.9,156,21.2,5.45,12.9,1.63,5.96,0.96,2.56,0.28,1.59,0.22,-28.1,24.1
"LAMPROITE [18968]",37.94,186,423.7,50.73,185.3,24.9,6.26,20.23,1.68,5.09,0.73,1.32,0.16,1,0.1,24.616,80.036
"LAMPROITE [17828]",47.14,124.3,237.3,25.7,92.23,13.6,3.48,13.57,1.27,5.74,0.95,2.23,0.26,1.77,0.22,17.0569,80.1194
"LAMPROITE [24689]",46.28,65.217,130.577,17.358,68.593,10.805,3.12,7.981,0.859,3.91,0.63,1.494,0.183,1.053,0.142,-13.1164,31.5064
"LAMPROITE [22633]",43.15,120.8,226.4,23.32,80.3,10.28,2.34,6.44,0.74,3.3,0.46,1.1,0.15,0.85,0.11,68,-84
