"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"HARZBURGITE, GARNET, XENOLITH [15972]",40.19,2.87,4.4,0.54,1.95,0.3,0.1,0.25,0.04,0.2,0.04,0.13,0.02,0.14,0.02,-21.52,25.69
"HARZBURGITE, XENOLITH [12232] / PERIDOTITE, XENOLITH [16687] / PERIDOTITE, GARNET, XENOLITH [16688]",41.77,1.92,4.16,0.495,1.75,0.27,0.079,0.218,0.029,0.169,0.035,0.098,0.014,0.099,0.0167,73.47,-90.97
"HARZBURGITE, XENOLITH [15972]",42.05,2.35,3.77,0.45,1.51,0.23,0.06,0.2,0.03,0.15,0.03,0.09,0.01,0.09,0.01,-21.52,25.69
"HARZBURGITE [20656]",40.75,5.26993006993007,12.1678321678322,1.63516483516484,7.63876123876124,1.78021978021978,0.737262737262737,2.05234765234765,0.333266733266733,1.97442557442557,0.396803196803197,1.11968031968032,0.16,0.88,0.152247752247752,41,88
"HARZBURGITE, AMPHIBOLE [21449]",37.35,0.263,0.531,0.0782,0.345,0.088,0.0219,0.095,0.0162,0.119,0.0249,0.0803,0.0121,0.0848,0.014,58.5,-62.5
"LHERZOLITE, XENOLITH [21133]",57.87,30.41,54.64,5.64,20.64,3.23,0.99,2.67,0.34,2.26,0.44,1.32,0.18,1.32,0.19,46.88,17.57
"HARZBURGITE [24795]",40.89,2.97,7.58,1.08,5.21,1.45,0.499,1.7,0.293,1.85,0.388,1.08,0.165,1.02,0.157,36.5,93
"HARZBURGITE, SPINEL, XENOLITH [20779]",43.7595770898964,0.0616018448902831,0.135613954253506,0.0169133344378982,0.065808560446973,0.0163629869065357,0.00594920228619189,0.0156393173982087,0.0027386568202736,0.0163192635563216,0.00272581312693603,0.00891027631359364,0.00190592746933268,0.0158985058584695,0.00382165656969332,-49,69
"HARZBURGITE, XENOLITH [19423]",42.03,0.1,0.22,0.02,0.11,0.03,0.01,0.05,0.01,0.08,0.02,0.06,0.01,0.09,0.02,14.03,48.34
"HARZBURGITE, XENOLITH [20429]",45.7,0.082,0.142,0.015,0.036,0.015,0.004,0.015,0.001,0.009,0.002,0.006,0.001,0.013,0.002,-40.5,-70
"HARZBURGITE [22430]",42.7,0.0543543682714117,0.14685606094514,0.0244026005769485,0.152442891763222,0.0803545343546536,0.0316765477089476,0.133880261516312,0.027566362194561,0.210415338907064,0.0491907244289849,0.15507221107266,0.0257157510253576,0.167195742041529,0.029693753145469,45.4,7.7
"HARZBURGITE, XENOLITH [19423]",42.73,0.31,0.63,0.07,0.28,0.07,0.02,0.09,0.02,0.13,0.03,0.09,0.02,0.11,0.02,14.03,48.34
"HARZBURGITE, XENOLITH [7727]",44.64,2.5,3.85,0.34,1.11,0.147,0.048,0.112,0.015,0.088,0.018,0.052,0.008,0.052,0.01,3.9,38.21
"HARZBURGITE, GARNET-SPINEL, XENOLITH [12269] / PERIDOTITE, XENOLITH [12608]",41.4,1.33,2.37,0.272,1.01,0.136,0.041,0.113,0.011,0.054,0.008,0.019,0.003,0.016,0.002,73.5,-91
"HARZBURGITE, XENOLITH [17969]",44.32,0.149,0.379,0.053,0.232,0.066,0.023,0.074,0.012,0.085,0.018,0.06,0.011,0.078,0.013,41,27
"HARZBURGITE [23852]",37,1.13,2.71,0.32,1.57,0.312,0.123738772645241,0.365033730498709,0.0746,0.424,0.102,0.23,0.0346,0.254,0.043,36.5,93
"HARZBURGITE, SPINEL, XENOLITH [14987]",40.54,4.38,12.6,2.05,10.9,3.14,1.17,3.67,0.587,3.55,0.702,1.83,0.246,1.56,0.225,32,38
"HARZBURGITE, SPINEL, XENOLITH [18996]",43.71,1.58,3.69,0.55,2.22,0.5,0.18,0.55,0.08,0.32,0.06,0.17,0.02,0.11,0.015,10.56,13.52
"HARZBURGITE, XENOLITH [19139]",45.04,0.4,0.88,0.14,0.58,0.14,0.04,0.14,0.02,0.12,0.02,0.07,0.01,0.06,0.01,-51.99,-70.1433
"PERIDOTITE, GARNET, XENOLITH [19627] / HARZBURGITE, GARNET, XENOLITH [14820]",44.03,2.22,3.77,0.4,1.5,0.269,0.114,0.244,0.032,0.167,0.028,0.076,0.011,0.084,0.016,66.43485,112.31798
"HARZBURGITE, SPINEL, XENOLITH [20779]",43.9368998070031,0.122958263414878,0.272205088840232,0.0351230587910484,0.118895556598284,0.0297622625280248,0.0072589438243211,0.029686273799187,0.00397351069355683,0.0240827636205457,0.00435556572511586,0.0147645486126599,0.0023444163389008,0.0198639616891922,0.00335089768713114,-49,69
"HARZBURGITE [22042]",40.57,0.56,3.22,0.26,1.26,0.325,0.13,0.35,0.07,0.36,0.08,0.25,0.03,0.23,0.04,42,90
"HARZBURGITE, XENOLITH [19204]",42.56,2.3,3.96,0.58,2.26,0.53,0.27,0.64,0.05,0.47,0.09,0.24,0.04,0.18,0.03,28.4,-14
