"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"PHONOLITE [25812]",48.7,105.955517143722,186.100878277708,19.3223319214832,70.0261969870594,11.4513330042759,3.38273175338278,9.38143186673404,1.29276071952724,6.88573837680982,1.21741850647606,3.34640163333143,0.434828868257863,2.64023976150759,0.379487002083099,-3.8398718,-32.4121974
"PHONOLITE [22304]",54.53,91.8,205,8.69,20.5,2.83,0.63,3.5,0.54,3.86,0.96,3.24,0.61,4.19,0.62,2.5,-62
"PHONOLITE [8508]",59.42,177,314,31.6,104,16.6,1.47,11.5,1.89,10.3,2.15,6.3,1.03,6.6,1,40.78,14.05
"PHONOLITE [20197]",58.2,153,204,15.3,39,5.3,1.2,5.3,0.9,6.2,1.4,4.9,0.9,6.5,1.3,-14,48
"PHONOLITE [20123]",56.18,72.35,132.5,13.18,50.16,8.88,2.053,6.813,0.937,5.03,0.904,2.553,0.387,2.622,0.404,40.795,14.163
"PHONOLITE [20715]",53.25,132.541699333333,178.001262,12.0808406666667,26.7696703333333,2.62544966666667,0.501917333333333,1.79890033333333,0.309486,2.14329933333333,0.523717333333333,1.92691033333333,0.369789,2.76292333333333,0.468686,17,-25
"PHONOLITE [14597]",62.8381776123906,164.314602032363,238.264282750109,34.2176737183885,126.363793618488,21.5489887008043,4.10074601857147,14.4536341401462,2.17004934344265,12.92485502019,2.30058372352493,6.48276329763609,0.903594722464244,5.61372321319559,0.842215292388532,27.81,-15.6
"PHONOLITE [8508]",59.26,183,320,32.2,103,16,1.46,11.2,1.8,10.4,2.12,6,0.98,6.4,0.98,40.78,14.05
"PHONOLITE [27273]",57.1253,144,252,26.6,88,13.7,2.64,10.2,1.56,8.53,1.59,4.43,0.644,4.03,0.593,-12.88,45.4
"PHONOLITE [12335]",56.1,112,216,22.4,76.8,13.3,1.29,13.6,1.74,9.89,1.83,5.38,0.811,5.41,0.833,40.78,14.05
"PHONOLITE [23922]",58.79,127.39,244.49,25.91,79.92,11.43,2.97,11.91,1.34,7.28,1.27,3.52,0.43,2.95,0.34,28.3,-16.6
"PHONOLITE [6697]",57.94,93.4,176.2,19.5,54.8,9.5,0.9,9.4,1.1,6.5,1.5,4.2,0.7,4.3,0.7,-45.7,170.65
"PHONOLITE [9549]",61.13,157,252,21,62,8,2,8,1,8,2,5,1,6,1,28.4,-14
"PHONOLITE [9456]",56.66,78,145,15.3,56,10,2.1,8,1.1,6,1.2,2.8,0.4,3,0.5,40.78,14.05
