"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
66.6,-35,"TRANSITIONAL BASALT [6671]",43.35,93.71,11.31,46.03,9.01,2.6,8.05,1.24,6.82,1.34,3.47,0.52,3.08,0.46
66.6,-35,"TRANSITIONAL BASALT [6671]",37.73,82.13,10.25,41.07,8.27,2.41,7.49,1.14,6.36,1.21,3.23,0.48,2.84,0.46
66.6,-35,"TRANSITIONAL BASALT [6671]",26.33,55.47,7.3,12.36,2.55,2.04,6.42,1.05,5.84,1.22,3.3,0.52,3.03,0.47
66.6,-35,"TRANSITIONAL BASALT [6671]",23.52,53.61,7.03,30.92,6.91,2.24,6.9,1.08,6.1,1.2,3.18,0.46,3.05,0.45
66.6,-35,"TRANSITIONAL BASALT [6671]",42.96,86.28,11.75,30.37,6.05,2.52,7.3,1.04,5.29,0.98,2.48,0.37,2.02,0.29
66.6,-35,"TRANSITIONAL BASALT [6671]",38.34,80.15,9.4,35.73,6.4,2,5.99,0.93,5.2,1.07,2.79,0.44,2.72,0.42
66.6,-35,"TRANSITIONAL BASALT [6671]",30.22,62.43,8.05,22.67,5.17,1.98,6.15,0.98,5.33,1.09,2.98,0.47,2.67,0.41
66.6,-35,"TRANSITIONAL BASALT [6671]",28.56,63.98,8.04,33.39,7.04,2.2,7.2,1.15,6.6,1.38,3.57,0.55,3.51,0.52
66.6,-35,"TRANSITIONAL BASALT [6671]",26.94,57.55,8.21,32.6,6.53,2.03,5.9,0.88,4.95,0.94,2.49,0.38,2.11,0.3
66.6,-35,"TRANSITIONAL BASALT [6671]",25.73,56.69,7.3,31.12,6.92,2.24,6.87,1.09,6.28,1.28,3.15,0.5,3.05,0.47
66.6,-35,"TRANSITIONAL BASALT [6671]",28.13,62.03,8.01,33.17,7.09,2.22,6.52,1,5.46,1.09,2.76,0.41,2.36,0.33
